,eleccion_tipo,seccion_nombre,circuito_nombre,mesa_id,mesa_electores,agrupacion_nombre,votos_tipo,votos_cantidad
42013,SEGUNDA VUELTA,Comuna 15,161,7029,346,LA LIBERTAD AVANZA,POSITIVO,118
42014,SEGUNDA VUELTA,Comuna 15,161,7029,346,undefined,EN BLANCO,6
42015,SEGUNDA VUELTA,Comuna 15,161,7029,346,undefined,NULO,5
42016,SEGUNDA VUELTA,Comuna 15,161,7029,346,undefined,IMPUGNADO,0
42017,SEGUNDA VUELTA,Comuna 15,161,7029,346,undefined,RECURRIDO,0
42018,SEGUNDA VUELTA,Comuna 15,161,7030,345,LA LIBERTAD AVANZA,POSITIVO,134
42019,SEGUNDA VUELTA,Comuna 15,161,7030,345,UNION POR LA PATRIA,POSITIVO,121
42020,SEGUNDA VUELTA,Comuna 15,161,7030,345,undefined,EN BLANCO,9
42021,SEGUNDA VUELTA,Comuna 15,161,7030,345,undefined,NULO,6
42022,SEGUNDA VUELTA,Comuna 15,161,7030,345,undefined,IMPUGNADO,0
42023,SEGUNDA VUELTA,Comuna 15,161,7030,345,undefined,RECURRIDO,0
42024,SEGUNDA VUELTA,Comuna 15,161,7031,350,UNION POR LA PATRIA,POSITIVO,141
42025,SEGUNDA VUELTA,Comuna 15,161,7031,350,LA LIBERTAD AVANZA,POSITIVO,128
42026,SEGUNDA VUELTA,Comuna 15,161,7031,350,undefined,EN BLANCO,5
42027,SEGUNDA VUELTA,Comuna 15,161,7031,350,undefined,NULO,5
42028,SEGUNDA VUELTA,Comuna 15,161,7031,350,undefined,IMPUGNADO,0
42029,SEGUNDA VUELTA,Comuna 15,161,7031,350,undefined,RECURRIDO,0
42030,SEGUNDA VUELTA,Comuna 15,161,7032,348,LA LIBERTAD AVANZA,POSITIVO,133
42031,SEGUNDA VUELTA,Comuna 15,161,7032,348,UNION POR LA PATRIA,POSITIVO,102
42032,SEGUNDA VUELTA,Comuna 15,161,7032,348,undefined,EN BLANCO,15
42033,SEGUNDA VUELTA,Comuna 15,161,7032,348,undefined,NULO,6
42034,SEGUNDA VUELTA,Comuna 15,161,7032,348,undefined,IMPUGNADO,0
42035,SEGUNDA VUELTA,Comuna 15,161,7032,348,undefined,RECURRIDO,0
42036,SEGUNDA VUELTA,Comuna 15,161,7033,345,UNION POR LA PATRIA,POSITIVO,125
42037,SEGUNDA VUELTA,Comuna 15,161,7033,345,LA LIBERTAD AVANZA,POSITIVO,125
42038,SEGUNDA VUELTA,Comuna 15,161,7033,345,undefined,EN BLANCO,6
42039,SEGUNDA VUELTA,Comuna 15,161,7033,345,undefined,NULO,6
42040,SEGUNDA VUELTA,Comuna 15,161,7033,345,undefined,IMPUGNADO,0
42041,SEGUNDA VUELTA,Comuna 15,161,7033,345,undefined,RECURRIDO,0
42042,SEGUNDA VUELTA,Comuna 15,161,7034,347,LA LIBERTAD AVANZA,POSITIVO,128
42043,SEGUNDA VUELTA,Comuna 15,161,7034,347,UNION POR LA PATRIA,POSITIVO,127
42044,SEGUNDA VUELTA,Comuna 15,161,7034,347,undefined,EN BLANCO,6
42045,SEGUNDA VUELTA,Comuna 15,161,7034,347,undefined,NULO,8
42046,SEGUNDA VUELTA,Comuna 15,161,7034,347,undefined,IMPUGNADO,0
42047,SEGUNDA VUELTA,Comuna 15,161,7034,347,undefined,RECURRIDO,0
42048,SEGUNDA VUELTA,Comuna 15,161,7035,347,UNION POR LA PATRIA,POSITIVO,134
42049,SEGUNDA VUELTA,Comuna 15,161,7035,347,LA LIBERTAD AVANZA,POSITIVO,120
42050,SEGUNDA VUELTA,Comuna 15,161,7035,347,undefined,EN BLANCO,2
42051,SEGUNDA VUELTA,Comuna 15,161,7035,347,undefined,NULO,7
42052,SEGUNDA VUELTA,Comuna 15,161,7035,347,undefined,IMPUGNADO,0
42053,SEGUNDA VUELTA,Comuna 15,161,7035,347,undefined,RECURRIDO,0
42054,SEGUNDA VUELTA,Comuna 15,161,7036,348,LA LIBERTAD AVANZA,POSITIVO,147
42055,SEGUNDA VUELTA,Comuna 15,161,7036,348,UNION POR LA PATRIA,POSITIVO,91
42056,SEGUNDA VUELTA,Comuna 15,161,7036,348,undefined,EN BLANCO,12
42057,SEGUNDA VUELTA,Comuna 15,161,7036,348,undefined,NULO,7
42058,SEGUNDA VUELTA,Comuna 15,161,7036,348,undefined,IMPUGNADO,0
42059,SEGUNDA VUELTA,Comuna 15,161,7036,348,undefined,RECURRIDO,0
42060,SEGUNDA VUELTA,Comuna 15,161,7037,345,LA LIBERTAD AVANZA,POSITIVO,103
42061,SEGUNDA VUELTA,Comuna 15,161,7037,345,UNION POR LA PATRIA,POSITIVO,101
42062,SEGUNDA VUELTA,Comuna 15,161,7037,345,undefined,EN BLANCO,12
42063,SEGUNDA VUELTA,Comuna 15,161,7037,345,undefined,NULO,5
42064,SEGUNDA VUELTA,Comuna 15,161,7037,345,undefined,IMPUGNADO,0
42065,SEGUNDA VUELTA,Comuna 15,161,7037,345,undefined,RECURRIDO,4
42066,SEGUNDA VUELTA,Comuna 15,161,7038,347,LA LIBERTAD AVANZA,POSITIVO,115
42067,SEGUNDA VUELTA,Comuna 15,161,7038,347,UNION POR LA PATRIA,POSITIVO,102
42068,SEGUNDA VUELTA,Comuna 15,161,7038,347,undefined,EN BLANCO,9
42069,SEGUNDA VUELTA,Comuna 15,161,7038,347,undefined,NULO,4
42070,SEGUNDA VUELTA,Comuna 15,161,7038,347,undefined,IMPUGNADO,1
42071,SEGUNDA VUELTA,Comuna 15,161,7038,347,undefined,RECURRIDO,0
42072,SEGUNDA VUELTA,Comuna 15,161,7039,347,LA LIBERTAD AVANZA,POSITIVO,128
42073,SEGUNDA VUELTA,Comuna 15,161,7039,347,UNION POR LA PATRIA,POSITIVO,125
42074,SEGUNDA VUELTA,Comuna 15,161,7039,347,undefined,EN BLANCO,8
42075,SEGUNDA VUELTA,Comuna 15,161,7039,347,undefined,NULO,6
42076,SEGUNDA VUELTA,Comuna 15,161,7039,347,undefined,IMPUGNADO,0
42077,SEGUNDA VUELTA,Comuna 15,161,7039,347,undefined,RECURRIDO,1
42078,SEGUNDA VUELTA,Comuna 15,161,7040,344,LA LIBERTAD AVANZA,POSITIVO,126
42079,SEGUNDA VUELTA,Comuna 15,161,7040,344,UNION POR LA PATRIA,POSITIVO,105
42080,SEGUNDA VUELTA,Comuna 15,161,7040,344,undefined,EN BLANCO,15
42081,SEGUNDA VUELTA,Comuna 15,161,7040,344,undefined,NULO,9
42082,SEGUNDA VUELTA,Comuna 15,161,7040,344,undefined,IMPUGNADO,0
42083,SEGUNDA VUELTA,Comuna 15,161,7040,344,undefined,RECURRIDO,1
42084,SEGUNDA VUELTA,Comuna 15,161,7041,346,UNION POR LA PATRIA,POSITIVO,144
42085,SEGUNDA VUELTA,Comuna 15,161,7041,346,LA LIBERTAD AVANZA,POSITIVO,123
42086,SEGUNDA VUELTA,Comuna 15,161,7041,346,undefined,EN BLANCO,11
42087,SEGUNDA VUELTA,Comuna 15,161,7041,346,undefined,NULO,1
42088,SEGUNDA VUELTA,Comuna 15,161,7041,346,undefined,IMPUGNADO,0
42089,SEGUNDA VUELTA,Comuna 15,161,7041,346,undefined,RECURRIDO,0
42090,SEGUNDA VUELTA,Comuna 15,161,7042,347,UNION POR LA PATRIA,POSITIVO,137
42091,SEGUNDA VUELTA,Comuna 15,161,7042,347,LA LIBERTAD AVANZA,POSITIVO,109
42092,SEGUNDA VUELTA,Comuna 15,161,7042,347,undefined,EN BLANCO,4
42093,SEGUNDA VUELTA,Comuna 15,161,7042,347,undefined,NULO,7
42094,SEGUNDA VUELTA,Comuna 15,161,7042,347,undefined,IMPUGNADO,0
42095,SEGUNDA VUELTA,Comuna 15,161,7042,347,undefined,RECURRIDO,0
42096,SEGUNDA VUELTA,Comuna 15,161,7043,345,UNION POR LA PATRIA,POSITIVO,132
42097,SEGUNDA VUELTA,Comuna 15,161,7043,345,LA LIBERTAD AVANZA,POSITIVO,115
42098,SEGUNDA VUELTA,Comuna 15,161,7043,345,undefined,EN BLANCO,8
42099,SEGUNDA VUELTA,Comuna 15,161,7043,345,undefined,NULO,5
42100,SEGUNDA VUELTA,Comuna 15,161,7043,345,undefined,IMPUGNADO,0
42101,SEGUNDA VUELTA,Comuna 15,161,7043,345,undefined,RECURRIDO,0
42102,SEGUNDA VUELTA,Comuna 15,161,7044,347,LA LIBERTAD AVANZA,POSITIVO,156
42103,SEGUNDA VUELTA,Comuna 15,161,7044,347,UNION POR LA PATRIA,POSITIVO,117
42104,SEGUNDA VUELTA,Comuna 15,161,7044,347,undefined,EN BLANCO,3
42105,SEGUNDA VUELTA,Comuna 15,161,7044,347,undefined,NULO,5
42106,SEGUNDA VUELTA,Comuna 15,161,7044,347,undefined,IMPUGNADO,0
42107,SEGUNDA VUELTA,Comuna 15,161,7044,347,undefined,RECURRIDO,0
42108,SEGUNDA VUELTA,Comuna 15,161,7045,345,UNION POR LA PATRIA,POSITIVO,145
42109,SEGUNDA VUELTA,Comuna 15,161,7045,345,LA LIBERTAD AVANZA,POSITIVO,112
42110,SEGUNDA VUELTA,Comuna 15,161,7045,345,undefined,EN BLANCO,15
42111,SEGUNDA VUELTA,Comuna 15,161,7045,345,undefined,NULO,5
42112,SEGUNDA VUELTA,Comuna 15,161,7045,345,undefined,IMPUGNADO,0
42113,SEGUNDA VUELTA,Comuna 15,161,7045,345,undefined,RECURRIDO,0
42114,SEGUNDA VUELTA,Comuna 15,161,7046,346,UNION POR LA PATRIA,POSITIVO,141
42115,SEGUNDA VUELTA,Comuna 15,161,7046,346,LA LIBERTAD AVANZA,POSITIVO,106
42116,SEGUNDA VUELTA,Comuna 15,161,7046,346,undefined,EN BLANCO,21
42117,SEGUNDA VUELTA,Comuna 15,161,7046,346,undefined,NULO,6
42118,SEGUNDA VUELTA,Comuna 15,161,7046,346,undefined,IMPUGNADO,0
42119,SEGUNDA VUELTA,Comuna 15,161,7046,346,undefined,RECURRIDO,0
42120,SEGUNDA VUELTA,Comuna 15,161,7047,346,UNION POR LA PATRIA,POSITIVO,124
42121,SEGUNDA VUELTA,Comuna 15,161,7047,346,LA LIBERTAD AVANZA,POSITIVO,121
42122,SEGUNDA VUELTA,Comuna 15,161,7047,346,undefined,EN BLANCO,6
42123,SEGUNDA VUELTA,Comuna 15,161,7047,346,undefined,NULO,5
42124,SEGUNDA VUELTA,Comuna 15,161,7047,346,undefined,IMPUGNADO,0
42125,SEGUNDA VUELTA,Comuna 15,161,7047,346,undefined,RECURRIDO,0
42126,SEGUNDA VUELTA,Comuna 15,161,7048,349,UNION POR LA PATRIA,POSITIVO,122
42127,SEGUNDA VUELTA,Comuna 15,161,7048,349,LA LIBERTAD AVANZA,POSITIVO,122
42128,SEGUNDA VUELTA,Comuna 15,161,7048,349,undefined,EN BLANCO,5
42129,SEGUNDA VUELTA,Comuna 15,161,7048,349,undefined,NULO,5
42130,SEGUNDA VUELTA,Comuna 15,161,7048,349,undefined,IMPUGNADO,0
42131,SEGUNDA VUELTA,Comuna 15,161,7048,349,undefined,RECURRIDO,1
42132,SEGUNDA VUELTA,Comuna 15,161,7049,345,LA LIBERTAD AVANZA,POSITIVO,133
42133,SEGUNDA VUELTA,Comuna 15,161,7049,345,UNION POR LA PATRIA,POSITIVO,124
42134,SEGUNDA VUELTA,Comuna 15,161,7049,345,undefined,EN BLANCO,10
42135,SEGUNDA VUELTA,Comuna 15,161,7049,345,undefined,NULO,8
42136,SEGUNDA VUELTA,Comuna 15,161,7049,345,undefined,IMPUGNADO,0
42137,SEGUNDA VUELTA,Comuna 15,161,7049,345,undefined,RECURRIDO,0
42138,SEGUNDA VUELTA,Comuna 15,161,7050,345,LA LIBERTAD AVANZA,POSITIVO,138
42139,SEGUNDA VUELTA,Comuna 15,161,7050,345,UNION POR LA PATRIA,POSITIVO,123
42140,SEGUNDA VUELTA,Comuna 15,161,7050,345,undefined,EN BLANCO,5
42141,SEGUNDA VUELTA,Comuna 15,161,7050,345,undefined,NULO,11
42142,SEGUNDA VUELTA,Comuna 15,161,7050,345,undefined,IMPUGNADO,0
42143,SEGUNDA VUELTA,Comuna 15,161,7050,345,undefined,RECURRIDO,0
42144,SEGUNDA VUELTA,Comuna 15,161,7051,344,LA LIBERTAD AVANZA,POSITIVO,123
42145,SEGUNDA VUELTA,Comuna 15,161,7051,344,UNION POR LA PATRIA,POSITIVO,121
42146,SEGUNDA VUELTA,Comuna 15,161,7051,344,undefined,EN BLANCO,7
42147,SEGUNDA VUELTA,Comuna 15,161,7051,344,undefined,NULO,2
42148,SEGUNDA VUELTA,Comuna 15,161,7051,344,undefined,IMPUGNADO,0
42149,SEGUNDA VUELTA,Comuna 15,161,7051,344,undefined,RECURRIDO,0
42150,SEGUNDA VUELTA,Comuna 15,161,7052,343,UNION POR LA PATRIA,POSITIVO,151
42151,SEGUNDA VUELTA,Comuna 15,161,7052,343,LA LIBERTAD AVANZA,POSITIVO,119
42152,SEGUNDA VUELTA,Comuna 15,161,7052,343,undefined,EN BLANCO,8
42153,SEGUNDA VUELTA,Comuna 15,161,7052,343,undefined,NULO,2
42154,SEGUNDA VUELTA,Comuna 15,161,7052,343,undefined,IMPUGNADO,0
42155,SEGUNDA VUELTA,Comuna 15,161,7052,343,undefined,RECURRIDO,0
42156,SEGUNDA VUELTA,Comuna 15,161,7053,349,LA LIBERTAD AVANZA,POSITIVO,131
42157,SEGUNDA VUELTA,Comuna 15,161,7053,349,UNION POR LA PATRIA,POSITIVO,124
42158,SEGUNDA VUELTA,Comuna 15,161,7053,349,undefined,EN BLANCO,7
42159,SEGUNDA VUELTA,Comuna 15,161,7053,349,undefined,NULO,6
42160,SEGUNDA VUELTA,Comuna 15,161,7053,349,undefined,IMPUGNADO,0
42161,SEGUNDA VUELTA,Comuna 15,161,7053,349,undefined,RECURRIDO,0
42162,SEGUNDA VUELTA,Comuna 15,161,7054,344,UNION POR LA PATRIA,POSITIVO,133
42163,SEGUNDA VUELTA,Comuna 15,161,7054,344,LA LIBERTAD AVANZA,POSITIVO,123
42164,SEGUNDA VUELTA,Comuna 15,161,7054,344,undefined,EN BLANCO,7
42165,SEGUNDA VUELTA,Comuna 15,161,7054,344,undefined,NULO,4
42166,SEGUNDA VUELTA,Comuna 15,161,7054,344,undefined,IMPUGNADO,0
42167,SEGUNDA VUELTA,Comuna 15,161,7054,344,undefined,RECURRIDO,0
42168,SEGUNDA VUELTA,Comuna 15,161,7055,345,LA LIBERTAD AVANZA,POSITIVO,145
42169,SEGUNDA VUELTA,Comuna 15,161,7055,345,UNION POR LA PATRIA,POSITIVO,106
42170,SEGUNDA VUELTA,Comuna 15,161,7055,345,undefined,EN BLANCO,8
42171,SEGUNDA VUELTA,Comuna 15,161,7055,345,undefined,NULO,8
42172,SEGUNDA VUELTA,Comuna 15,161,7055,345,undefined,IMPUGNADO,0
42173,SEGUNDA VUELTA,Comuna 15,161,7055,345,undefined,RECURRIDO,0
42174,SEGUNDA VUELTA,Comuna 15,161,7056,345,LA LIBERTAD AVANZA,POSITIVO,134
42175,SEGUNDA VUELTA,Comuna 15,161,7056,345,UNION POR LA PATRIA,POSITIVO,113
42176,SEGUNDA VUELTA,Comuna 15,161,7056,345,undefined,EN BLANCO,12
42177,SEGUNDA VUELTA,Comuna 15,161,7056,345,undefined,NULO,6
42178,SEGUNDA VUELTA,Comuna 15,161,7056,345,undefined,IMPUGNADO,0
42179,SEGUNDA VUELTA,Comuna 15,161,7056,345,undefined,RECURRIDO,0
42180,SEGUNDA VUELTA,Comuna 15,161,7057,342,LA LIBERTAD AVANZA,POSITIVO,143
42181,SEGUNDA VUELTA,Comuna 15,161,7057,342,UNION POR LA PATRIA,POSITIVO,97
42182,SEGUNDA VUELTA,Comuna 15,161,7057,342,undefined,EN BLANCO,9
42183,SEGUNDA VUELTA,Comuna 15,161,7057,342,undefined,NULO,7
42184,SEGUNDA VUELTA,Comuna 15,161,7057,342,undefined,IMPUGNADO,0
42185,SEGUNDA VUELTA,Comuna 15,161,7057,342,undefined,RECURRIDO,0
42186,SEGUNDA VUELTA,Comuna 15,161,7058,346,LA LIBERTAD AVANZA,POSITIVO,125
42187,SEGUNDA VUELTA,Comuna 15,161,7058,346,UNION POR LA PATRIA,POSITIVO,114
42188,SEGUNDA VUELTA,Comuna 15,161,7058,346,undefined,EN BLANCO,13
42189,SEGUNDA VUELTA,Comuna 15,161,7058,346,undefined,NULO,4
42190,SEGUNDA VUELTA,Comuna 15,161,7058,346,undefined,IMPUGNADO,0
42191,SEGUNDA VUELTA,Comuna 15,161,7058,346,undefined,RECURRIDO,0
42192,SEGUNDA VUELTA,Comuna 15,161,7059,344,UNION POR LA PATRIA,POSITIVO,108
42193,SEGUNDA VUELTA,Comuna 15,161,7059,344,LA LIBERTAD AVANZA,POSITIVO,104
42194,SEGUNDA VUELTA,Comuna 15,161,7059,344,undefined,EN BLANCO,9
42195,SEGUNDA VUELTA,Comuna 15,161,7059,344,undefined,NULO,8
42196,SEGUNDA VUELTA,Comuna 15,161,7059,344,undefined,IMPUGNADO,0
42197,SEGUNDA VUELTA,Comuna 15,161,7059,344,undefined,RECURRIDO,0
42198,SEGUNDA VUELTA,Comuna 15,161,7060,346,UNION POR LA PATRIA,POSITIVO,126
42199,SEGUNDA VUELTA,Comuna 15,161,7060,346,LA LIBERTAD AVANZA,POSITIVO,114
42200,SEGUNDA VUELTA,Comuna 15,161,7060,346,undefined,EN BLANCO,8
42201,SEGUNDA VUELTA,Comuna 15,161,7060,346,undefined,NULO,6
42202,SEGUNDA VUELTA,Comuna 15,161,7060,346,undefined,IMPUGNADO,0
42203,SEGUNDA VUELTA,Comuna 15,161,7060,346,undefined,RECURRIDO,0
42204,SEGUNDA VUELTA,Comuna 15,161,7061,343,LA LIBERTAD AVANZA,POSITIVO,139
42205,SEGUNDA VUELTA,Comuna 15,161,7061,343,UNION POR LA PATRIA,POSITIVO,92
42206,SEGUNDA VUELTA,Comuna 15,161,7061,343,undefined,EN BLANCO,10
42207,SEGUNDA VUELTA,Comuna 15,161,7061,343,undefined,NULO,3
42208,SEGUNDA VUELTA,Comuna 15,161,7061,343,undefined,IMPUGNADO,0
42209,SEGUNDA VUELTA,Comuna 15,161,7061,343,undefined,RECURRIDO,0
42210,SEGUNDA VUELTA,Comuna 15,161,7062,344,LA LIBERTAD AVANZA,POSITIVO,127
42211,SEGUNDA VUELTA,Comuna 15,161,7062,344,UNION POR LA PATRIA,POSITIVO,110
42212,SEGUNDA VUELTA,Comuna 15,161,7062,344,undefined,EN BLANCO,12
42213,SEGUNDA VUELTA,Comuna 15,161,7062,344,undefined,NULO,7
42214,SEGUNDA VUELTA,Comuna 15,161,7062,344,undefined,IMPUGNADO,0
42215,SEGUNDA VUELTA,Comuna 15,161,7062,344,undefined,RECURRIDO,0
42216,SEGUNDA VUELTA,Comuna 15,161,7063,346,UNION POR LA PATRIA,POSITIVO,126
42217,SEGUNDA VUELTA,Comuna 15,161,7063,346,LA LIBERTAD AVANZA,POSITIVO,103
42218,SEGUNDA VUELTA,Comuna 15,161,7063,346,undefined,EN BLANCO,11
42219,SEGUNDA VUELTA,Comuna 15,161,7063,346,undefined,NULO,11
42220,SEGUNDA VUELTA,Comuna 15,161,7063,346,undefined,IMPUGNADO,0
42221,SEGUNDA VUELTA,Comuna 15,161,7063,346,undefined,RECURRIDO,0
42222,SEGUNDA VUELTA,Comuna 15,161,7064,346,UNION POR LA PATRIA,POSITIVO,146
42223,SEGUNDA VUELTA,Comuna 15,161,7064,346,LA LIBERTAD AVANZA,POSITIVO,127
42224,SEGUNDA VUELTA,Comuna 15,161,7064,346,undefined,EN BLANCO,10
42225,SEGUNDA VUELTA,Comuna 15,161,7064,346,undefined,NULO,5
42226,SEGUNDA VUELTA,Comuna 15,161,7064,346,undefined,IMPUGNADO,0
42227,SEGUNDA VUELTA,Comuna 15,161,7064,346,undefined,RECURRIDO,0
42228,SEGUNDA VUELTA,Comuna 15,161,7065,344,UNION POR LA PATRIA,POSITIVO,142
42229,SEGUNDA VUELTA,Comuna 15,161,7065,344,LA LIBERTAD AVANZA,POSITIVO,126
42230,SEGUNDA VUELTA,Comuna 15,161,7065,344,undefined,EN BLANCO,7
42231,SEGUNDA VUELTA,Comuna 15,161,7065,344,undefined,NULO,3
42232,SEGUNDA VUELTA,Comuna 15,161,7065,344,undefined,IMPUGNADO,0
42233,SEGUNDA VUELTA,Comuna 15,161,7065,344,undefined,RECURRIDO,0
42234,SEGUNDA VUELTA,Comuna 15,161,7066,345,UNION POR LA PATRIA,POSITIVO,132
42235,SEGUNDA VUELTA,Comuna 15,161,7066,345,LA LIBERTAD AVANZA,POSITIVO,102
42236,SEGUNDA VUELTA,Comuna 15,161,7066,345,undefined,EN BLANCO,8
42237,SEGUNDA VUELTA,Comuna 15,161,7066,345,undefined,NULO,7
42238,SEGUNDA VUELTA,Comuna 15,161,7066,345,undefined,IMPUGNADO,0
42239,SEGUNDA VUELTA,Comuna 15,161,7066,345,undefined,RECURRIDO,0
42240,SEGUNDA VUELTA,Comuna 15,161,7067,348,LA LIBERTAD AVANZA,POSITIVO,137
42241,SEGUNDA VUELTA,Comuna 15,161,7067,348,UNION POR LA PATRIA,POSITIVO,107
42242,SEGUNDA VUELTA,Comuna 15,161,7067,348,undefined,EN BLANCO,7
42243,SEGUNDA VUELTA,Comuna 15,161,7067,348,undefined,NULO,6
42244,SEGUNDA VUELTA,Comuna 15,161,7067,348,undefined,IMPUGNADO,0
42245,SEGUNDA VUELTA,Comuna 15,161,7067,348,undefined,RECURRIDO,0
42246,SEGUNDA VUELTA,Comuna 15,162,7068,350,UNION POR LA PATRIA,POSITIVO,147
42247,SEGUNDA VUELTA,Comuna 15,162,7068,350,LA LIBERTAD AVANZA,POSITIVO,117
42248,SEGUNDA VUELTA,Comuna 15,162,7068,350,undefined,EN BLANCO,4
42249,SEGUNDA VUELTA,Comuna 15,162,7068,350,undefined,NULO,3
42250,SEGUNDA VUELTA,Comuna 15,162,7068,350,undefined,IMPUGNADO,0
42251,SEGUNDA VUELTA,Comuna 15,162,7068,350,undefined,RECURRIDO,0
42252,SEGUNDA VUELTA,Comuna 15,162,7069,350,UNION POR LA PATRIA,POSITIVO,132
42253,SEGUNDA VUELTA,Comuna 15,162,7069,350,LA LIBERTAD AVANZA,POSITIVO,112
42254,SEGUNDA VUELTA,Comuna 15,162,7069,350,undefined,EN BLANCO,4
42255,SEGUNDA VUELTA,Comuna 15,162,7069,350,undefined,NULO,4
42256,SEGUNDA VUELTA,Comuna 15,162,7069,350,undefined,IMPUGNADO,0
42257,SEGUNDA VUELTA,Comuna 15,162,7069,350,undefined,RECURRIDO,0
42258,SEGUNDA VUELTA,Comuna 15,162,7070,351,LA LIBERTAD AVANZA,POSITIVO,134
42259,SEGUNDA VUELTA,Comuna 15,162,7070,351,UNION POR LA PATRIA,POSITIVO,126
42260,SEGUNDA VUELTA,Comuna 15,162,7070,351,undefined,EN BLANCO,10
42261,SEGUNDA VUELTA,Comuna 15,162,7070,351,undefined,NULO,5
42262,SEGUNDA VUELTA,Comuna 15,162,7070,351,undefined,IMPUGNADO,0
42263,SEGUNDA VUELTA,Comuna 15,162,7070,351,undefined,RECURRIDO,0
42264,SEGUNDA VUELTA,Comuna 15,162,7071,350,UNION POR LA PATRIA,POSITIVO,143
42265,SEGUNDA VUELTA,Comuna 15,162,7071,350,LA LIBERTAD AVANZA,POSITIVO,109
42266,SEGUNDA VUELTA,Comuna 15,162,7071,350,undefined,EN BLANCO,3
42267,SEGUNDA VUELTA,Comuna 15,162,7071,350,undefined,NULO,4
42268,SEGUNDA VUELTA,Comuna 15,162,7071,350,undefined,IMPUGNADO,0
42269,SEGUNDA VUELTA,Comuna 15,162,7071,350,undefined,RECURRIDO,0
42270,SEGUNDA VUELTA,Comuna 15,162,7072,349,LA LIBERTAD AVANZA,POSITIVO,143
42271,SEGUNDA VUELTA,Comuna 15,162,7072,349,UNION POR LA PATRIA,POSITIVO,104
42272,SEGUNDA VUELTA,Comuna 15,162,7072,349,undefined,EN BLANCO,4
42273,SEGUNDA VUELTA,Comuna 15,162,7072,349,undefined,NULO,3
42274,SEGUNDA VUELTA,Comuna 15,162,7072,349,undefined,IMPUGNADO,0
42275,SEGUNDA VUELTA,Comuna 15,162,7072,349,undefined,RECURRIDO,0
42276,SEGUNDA VUELTA,Comuna 15,162,7073,348,UNION POR LA PATRIA,POSITIVO,122
42277,SEGUNDA VUELTA,Comuna 15,162,7073,348,LA LIBERTAD AVANZA,POSITIVO,105
42278,SEGUNDA VUELTA,Comuna 15,162,7073,348,undefined,EN BLANCO,6
42279,SEGUNDA VUELTA,Comuna 15,162,7073,348,undefined,NULO,6
42280,SEGUNDA VUELTA,Comuna 15,162,7073,348,undefined,IMPUGNADO,0
42281,SEGUNDA VUELTA,Comuna 15,162,7073,348,undefined,RECURRIDO,0
42282,SEGUNDA VUELTA,Comuna 15,162,7074,347,LA LIBERTAD AVANZA,POSITIVO,117
42283,SEGUNDA VUELTA,Comuna 15,162,7074,347,UNION POR LA PATRIA,POSITIVO,113
42284,SEGUNDA VUELTA,Comuna 15,162,7074,347,undefined,EN BLANCO,5
42285,SEGUNDA VUELTA,Comuna 15,162,7074,347,undefined,NULO,8
42286,SEGUNDA VUELTA,Comuna 15,162,7074,347,undefined,IMPUGNADO,0
42287,SEGUNDA VUELTA,Comuna 15,162,7074,347,undefined,RECURRIDO,0
42288,SEGUNDA VUELTA,Comuna 15,162,7075,346,LA LIBERTAD AVANZA,POSITIVO,142
42289,SEGUNDA VUELTA,Comuna 15,162,7075,346,UNION POR LA PATRIA,POSITIVO,123
42290,SEGUNDA VUELTA,Comuna 15,162,7075,346,undefined,EN BLANCO,4
42291,SEGUNDA VUELTA,Comuna 15,162,7075,346,undefined,NULO,5
42292,SEGUNDA VUELTA,Comuna 15,162,7075,346,undefined,IMPUGNADO,0
42293,SEGUNDA VUELTA,Comuna 15,162,7075,346,undefined,RECURRIDO,0
42294,SEGUNDA VUELTA,Comuna 15,162,7076,351,LA LIBERTAD AVANZA,POSITIVO,129
42295,SEGUNDA VUELTA,Comuna 15,162,7076,351,UNION POR LA PATRIA,POSITIVO,128
42296,SEGUNDA VUELTA,Comuna 15,162,7076,351,undefined,EN BLANCO,3
42297,SEGUNDA VUELTA,Comuna 15,162,7076,351,undefined,NULO,5
42298,SEGUNDA VUELTA,Comuna 15,162,7076,351,undefined,IMPUGNADO,0
42299,SEGUNDA VUELTA,Comuna 15,162,7076,351,undefined,RECURRIDO,0
42300,SEGUNDA VUELTA,Comuna 15,162,7077,348,UNION POR LA PATRIA,POSITIVO,131
42301,SEGUNDA VUELTA,Comuna 15,162,7077,348,LA LIBERTAD AVANZA,POSITIVO,119
42302,SEGUNDA VUELTA,Comuna 15,162,7077,348,undefined,EN BLANCO,4
42303,SEGUNDA VUELTA,Comuna 15,162,7077,348,undefined,NULO,7
42304,SEGUNDA VUELTA,Comuna 15,162,7077,348,undefined,IMPUGNADO,0
42305,SEGUNDA VUELTA,Comuna 15,162,7077,348,undefined,RECURRIDO,0
42306,SEGUNDA VUELTA,Comuna 15,162,7078,349,UNION POR LA PATRIA,POSITIVO,126
42307,SEGUNDA VUELTA,Comuna 15,162,7078,349,LA LIBERTAD AVANZA,POSITIVO,123
42308,SEGUNDA VUELTA,Comuna 15,162,7078,349,undefined,EN BLANCO,4
42309,SEGUNDA VUELTA,Comuna 15,162,7078,349,undefined,NULO,7
42310,SEGUNDA VUELTA,Comuna 15,162,7078,349,undefined,IMPUGNADO,0
42311,SEGUNDA VUELTA,Comuna 15,162,7078,349,undefined,RECURRIDO,0
